,txn_date,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death
1153,2020-01-26,สุโขทัย,0,0,0,0,0,0
1154,2020-01-26,หนองคาย,0,0,0,0,0,0
1155,2020-01-26,หนองบัวลำภู,0,0,0,0,0,0
1156,2020-01-26,อำนาจเจริญ,0,0,0,0,0,0
1157,2020-01-26,อุดรธานี,0,0,0,0,0,0
1158,2020-01-26,อุตรดิตถ์,0,0,0,0,0,0
1159,2020-01-26,อุทัยธานี,0,0,0,0,0,0
1160,2020-01-26,อุบลราชธานี,0,0,0,0,0,0
1161,2020-01-26,อ่างทอง,0,0,0,0,0,0
1162,2020-01-26,เชียงราย,0,0,0,0,0,0
1163,2020-01-26,เชียงใหม่,0,0,0,0,0,0
1164,2020-01-26,เพชรบุรี,0,0,0,0,0,0
1165,2020-01-26,เพชรบูรณ์,0,0,0,0,0,0
1166,2020-01-26,เลย,0,0,0,0,0,0
1167,2020-01-26,แพร่,0,0,0,0,0,0
1168,2020-01-26,แม่ฮ่องสอน,0,0,0,0,0,0
1169,2020-01-26,ไม่ระบุ,0,0,0,0,0,0
1170,2020-01-27,กระบี่,0,0,0,0,0,0
1171,2020-01-27,กรุงเทพมหานคร,0,5,0,2,0,0
1172,2020-01-27,กาญจนบุรี,0,0,0,0,0,0
1173,2020-01-27,กาฬสินธุ์,0,0,0,0,0,0
1174,2020-01-27,กำแพงเพชร,0,0,0,0,0,0
1175,2020-01-27,ขอนแก่น,0,0,0,0,0,0
1176,2020-01-27,จันทบุรี,0,0,0,0,0,0
1177,2020-01-27,ฉะเชิงเทรา,0,0,0,0,0,0
1178,2020-01-27,ชลบุรี,0,0,0,0,0,0
1179,2020-01-27,ชัยนาท,0,0,0,0,0,0
1180,2020-01-27,ชัยภูมิ,0,0,0,0,0,0
1181,2020-01-27,ชุมพร,0,0,0,0,0,0
1182,2020-01-27,ตรัง,0,0,0,0,0,0
1183,2020-01-27,ตราด,0,0,0,0,0,0
1184,2020-01-27,ตาก,0,0,0,0,0,0
1185,2020-01-27,นครนายก,0,0,0,0,0,0
1186,2020-01-27,นครปฐม,0,1,0,0,0,0
1187,2020-01-27,นครพนม,0,0,0,0,0,0
1188,2020-01-27,นครราชสีมา,0,0,0,0,0,0
1189,2020-01-27,นครศรีธรรมราช,0,0,0,0,0,0
1190,2020-01-27,นครสวรรค์,0,0,0,0,0,0
1191,2020-01-27,นนทบุรี,0,1,0,0,0,0
1192,2020-01-27,นราธิวาส,0,0,0,0,0,0
1193,2020-01-27,น่าน,0,0,0,0,0,0
1194,2020-01-27,บึงกาฬ,0,0,0,0,0,0
1195,2020-01-27,บุรีรัมย์,0,0,0,0,0,0
1196,2020-01-27,ปทุมธานี,0,0,0,0,0,0
1197,2020-01-27,ประจวบคีรีขันธ์,0,1,0,1,0,0
1198,2020-01-27,ปราจีนบุรี,0,0,0,0,0,0
1199,2020-01-27,ปัตตานี,0,0,0,0,0,0
1200,2020-01-27,พระนครศรีอยุธยา,0,0,0,0,0,0
1201,2020-01-27,พะเยา,0,0,0,0,0,0
1202,2020-01-27,พังงา,0,0,0,0,0,0
1203,2020-01-27,พัทลุง,0,0,0,0,0,0
1204,2020-01-27,พิจิตร,0,0,0,0,0,0
1205,2020-01-27,พิษณุโลก,0,0,0,0,0,0
1206,2020-01-27,ภูเก็ต,0,0,0,0,0,0
1207,2020-01-27,มหาสารคาม,0,0,0,0,0,0
1208,2020-01-27,มุกดาหาร,0,0,0,0,0,0
1209,2020-01-27,ยะลา,0,0,0,0,0,0
1210,2020-01-27,ยโสธร,0,0,0,0,0,0
1211,2020-01-27,ระนอง,0,0,0,0,0,0
1212,2020-01-27,ระยอง,0,0,0,0,0,0
1213,2020-01-27,ราชบุรี,0,0,0,0,0,0
1214,2020-01-27,ร้อยเอ็ด,0,0,0,0,0,0
1215,2020-01-27,ลพบุรี,0,0,0,0,0,0
1216,2020-01-27,ลำปาง,0,0,0,0,0,0
1217,2020-01-27,ลำพูน,0,0,0,0,0,0
1218,2020-01-27,ศรีสะเกษ,0,0,0,0,0,0
1219,2020-01-27,สกลนคร,0,0,0,0,0,0
1220,2020-01-27,สงขลา,0,0,0,0,0,0
1221,2020-01-27,สตูล,0,0,0,0,0,0
1222,2020-01-27,สมุทรปราการ,0,0,0,0,0,0
1223,2020-01-27,สมุทรสงคราม,0,0,0,0,0,0
1224,2020-01-27,สมุทรสาคร,0,0,0,0,0,0
1225,2020-01-27,สระบุรี,0,0,0,0,0,0
1226,2020-01-27,สระแก้ว,0,0,0,0,0,0
1227,2020-01-27,สิงห์บุรี,0,0,0,0,0,0
1228,2020-01-27,สุพรรณบุรี,0,0,0,0,0,0
1229,2020-01-27,สุราษฎร์ธานี,0,0,0,0,0,0
1230,2020-01-27,สุรินทร์,0,0,0,0,0,0
1231,2020-01-27,สุโขทัย,0,0,0,0,0,0
1232,2020-01-27,หนองคาย,0,0,0,0,0,0
1233,2020-01-27,หนองบัวลำภู,0,0,0,0,0,0
1234,2020-01-27,อำนาจเจริญ,0,0,0,0,0,0
1235,2020-01-27,อุดรธานี,0,0,0,0,0,0
1236,2020-01-27,อุตรดิตถ์,0,0,0,0,0,0
1237,2020-01-27,อุทัยธานี,0,0,0,0,0,0
1238,2020-01-27,อุบลราชธานี,0,0,0,0,0,0
1239,2020-01-27,อ่างทอง,0,0,0,0,0,0
1240,2020-01-27,เชียงราย,0,0,0,0,0,0
1241,2020-01-27,เชียงใหม่,0,0,0,0,0,0
1242,2020-01-27,เพชรบุรี,0,0,0,0,0,0
1243,2020-01-27,เพชรบูรณ์,0,0,0,0,0,0
1244,2020-01-27,เลย,0,0,0,0,0,0
1245,2020-01-27,แพร่,0,0,0,0,0,0
1246,2020-01-27,แม่ฮ่องสอน,0,0,0,0,0,0
1247,2020-01-27,ไม่ระบุ,0,0,0,0,0,0
1248,2020-01-28,กระบี่,0,0,0,0,0,0
1249,2020-01-28,กรุงเทพมหานคร,4,9,3,5,0,0
1250,2020-01-28,กาญจนบุรี,0,0,0,0,0,0
1251,2020-01-28,กาฬสินธุ์,0,0,0,0,0,0
1252,2020-01-28,กำแพงเพชร,0,0,0,0,0,0
1253,2020-01-28,ขอนแก่น,0,0,0,0,0,0
1254,2020-01-28,จันทบุรี,0,0,0,0,0,0
1255,2020-01-28,ฉะเชิงเทรา,0,0,0,0,0,0
1256,2020-01-28,ชลบุรี,0,0,0,0,0,0
1257,2020-01-28,ชัยนาท,0,0,0,0,0,0
1258,2020-01-28,ชัยภูมิ,0,0,0,0,0,0
1259,2020-01-28,ชุมพร,0,0,0,0,0,0
1260,2020-01-28,ตรัง,0,0,0,0,0,0
1261,2020-01-28,ตราด,0,0,0,0,0,0
1262,2020-01-28,ตาก,0,0,0,0,0,0
1263,2020-01-28,นครนายก,0,0,0,0,0,0
1264,2020-01-28,นครปฐม,0,1,0,0,0,0
1265,2020-01-28,นครพนม,0,0,0,0,0,0
1266,2020-01-28,นครราชสีมา,0,0,0,0,0,0
1267,2020-01-28,นครศรีธรรมราช,0,0,0,0,0,0
1268,2020-01-28,นครสวรรค์,0,0,0,0,0,0
1269,2020-01-28,นนทบุรี,1,2,0,0,0,0
1270,2020-01-28,นราธิวาส,0,0,0,0,0,0
1271,2020-01-28,น่าน,0,0,0,0,0,0
1272,2020-01-28,บึงกาฬ,0,0,0,0,0,0
1273,2020-01-28,บุรีรัมย์,0,0,0,0,0,0
1274,2020-01-28,ปทุมธานี,0,0,0,0,0,0
1275,2020-01-28,ประจวบคีรีขันธ์,0,1,0,1,0,0
1276,2020-01-28,ปราจีนบุรี,0,0,0,0,0,0
1277,2020-01-28,ปัตตานี,0,0,0,0,0,0
1278,2020-01-28,พระนครศรีอยุธยา,0,0,0,0,0,0
1279,2020-01-28,พะเยา,0,0,0,0,0,0
1280,2020-01-28,พังงา,0,0,0,0,0,0
1281,2020-01-28,พัทลุง,0,0,0,0,0,0
1282,2020-01-28,พิจิตร,0,0,0,0,0,0
1283,2020-01-28,พิษณุโลก,0,0,0,0,0,0
1284,2020-01-28,ภูเก็ต,1,1,0,0,0,0
1285,2020-01-28,มหาสารคาม,0,0,0,0,0,0
1286,2020-01-28,มุกดาหาร,0,0,0,0,0,0
1287,2020-01-28,ยะลา,0,0,0,0,0,0
1288,2020-01-28,ยโสธร,0,0,0,0,0,0
1289,2020-01-28,ระนอง,0,0,0,0,0,0
1290,2020-01-28,ระยอง,0,0,0,0,0,0
1291,2020-01-28,ราชบุรี,0,0,0,0,0,0
1292,2020-01-28,ร้อยเอ็ด,0,0,0,0,0,0
1293,2020-01-28,ลพบุรี,0,0,0,0,0,0
1294,2020-01-28,ลำปาง,0,0,0,0,0,0
1295,2020-01-28,ลำพูน,0,0,0,0,0,0
1296,2020-01-28,ศรีสะเกษ,0,0,0,0,0,0
1297,2020-01-28,สกลนคร,0,0,0,0,0,0
1298,2020-01-28,สงขลา,0,0,0,0,0,0
1299,2020-01-28,สตูล,0,0,0,0,0,0
1300,2020-01-28,สมุทรปราการ,0,0,0,0,0,0
1301,2020-01-28,สมุทรสงคราม,0,0,0,0,0,0
1302,2020-01-28,สมุทรสาคร,0,0,0,0,0,0
1303,2020-01-28,สระบุรี,0,0,0,0,0,0
1304,2020-01-28,สระแก้ว,0,0,0,0,0,0
1305,2020-01-28,สิงห์บุรี,0,0,0,0,0,0
1306,2020-01-28,สุพรรณบุรี,0,0,0,0,0,0
1307,2020-01-28,สุราษฎร์ธานี,0,0,0,0,0,0
1308,2020-01-28,สุรินทร์,0,0,0,0,0,0
1309,2020-01-28,สุโขทัย,0,0,0,0,0,0
1310,2020-01-28,หนองคาย,0,0,0,0,0,0
1311,2020-01-28,หนองบัวลำภู,0,0,0,0,0,0
1312,2020-01-28,อำนาจเจริญ,0,0,0,0,0,0
1313,2020-01-28,อุดรธานี,0,0,0,0,0,0
1314,2020-01-28,อุตรดิตถ์,0,0,0,0,0,0
1315,2020-01-28,อุทัยธานี,0,0,0,0,0,0
1316,2020-01-28,อุบลราชธานี,0,0,0,0,0,0
1317,2020-01-28,อ่างทอง,0,0,0,0,0,0
1318,2020-01-28,เชียงราย,0,0,0,0,0,0
1319,2020-01-28,เชียงใหม่,0,0,0,0,0,0
1320,2020-01-28,เพชรบุรี,0,0,0,0,0,0
1321,2020-01-28,เพชรบูรณ์,0,0,0,0,0,0
1322,2020-01-28,เลย,0,0,0,0,0,0
1323,2020-01-28,แพร่,0,0,0,0,0,0
1324,2020-01-28,แม่ฮ่องสอน,0,0,0,0,0,0
1325,2020-01-28,ไม่ระบุ,0,0,0,0,0,0
1326,2020-01-29,กระบี่,0,0,0,0,0,0
1327,2020-01-29,กรุงเทพมหานคร,0,9,0,5,0,0
1328,2020-01-29,กาญจนบุรี,0,0,0,0,0,0
1329,2020-01-29,กาฬสินธุ์,0,0,0,0,0,0
1330,2020-01-29,กำแพงเพชร,0,0,0,0,0,0
1331,2020-01-29,ขอนแก่น,0,0,0,0,0,0
1332,2020-01-29,จันทบุรี,0,0,0,0,0,0
1333,2020-01-29,ฉะเชิงเทรา,0,0,0,0,0,0
1334,2020-01-29,ชลบุรี,0,0,0,0,0,0
1335,2020-01-29,ชัยนาท,0,0,0,0,0,0
1336,2020-01-29,ชัยภูมิ,0,0,0,0,0,0
1337,2020-01-29,ชุมพร,0,0,0,0,0,0
1338,2020-01-29,ตรัง,0,0,0,0,0,0
1339,2020-01-29,ตราด,0,0,0,0,0,0
1340,2020-01-29,ตาก,0,0,0,0,0,0
1341,2020-01-29,นครนายก,0,0,0,0,0,0
1342,2020-01-29,นครปฐม,0,1,0,0,0,0
1343,2020-01-29,นครพนม,0,0,0,0,0,0
1344,2020-01-29,นครราชสีมา,0,0,0,0,0,0
1345,2020-01-29,นครศรีธรรมราช,0,0,0,0,0,0
1346,2020-01-29,นครสวรรค์,0,0,0,0,0,0
1347,2020-01-29,นนทบุรี,0,2,0,0,0,0
1348,2020-01-29,นราธิวาส,0,0,0,0,0,0
1349,2020-01-29,น่าน,0,0,0,0,0,0
1350,2020-01-29,บึงกาฬ,0,0,0,0,0,0
1351,2020-01-29,บุรีรัมย์,0,0,0,0,0,0
1352,2020-01-29,ปทุมธานี,0,0,0,0,0,0
1353,2020-01-29,ประจวบคีรีขันธ์,0,1,0,1,0,0
1354,2020-01-29,ปราจีนบุรี,0,0,0,0,0,0
1355,2020-01-29,ปัตตานี,0,0,0,0,0,0
1356,2020-01-29,พระนครศรีอยุธยา,0,0,0,0,0,0
1357,2020-01-29,พะเยา,0,0,0,0,0,0
1358,2020-01-29,พังงา,0,0,0,0,0,0
1359,2020-01-29,พัทลุง,0,0,0,0,0,0
1360,2020-01-29,พิจิตร,0,0,0,0,0,0
1361,2020-01-29,พิษณุโลก,0,0,0,0,0,0
1362,2020-01-29,ภูเก็ต,0,1,0,0,0,0
1363,2020-01-29,มหาสารคาม,0,0,0,0,0,0
1364,2020-01-29,มุกดาหาร,0,0,0,0,0,0
1365,2020-01-29,ยะลา,0,0,0,0,0,0
1366,2020-01-29,ยโสธร,0,0,0,0,0,0
1367,2020-01-29,ระนอง,0,0,0,0,0,0
1368,2020-01-29,ระยอง,0,0,0,0,0,0
1369,2020-01-29,ราชบุรี,0,0,0,0,0,0
1370,2020-01-29,ร้อยเอ็ด,0,0,0,0,0,0
1371,2020-01-29,ลพบุรี,0,0,0,0,0,0
1372,2020-01-29,ลำปาง,0,0,0,0,0,0
1373,2020-01-29,ลำพูน,0,0,0,0,0,0
1374,2020-01-29,ศรีสะเกษ,0,0,0,0,0,0
1375,2020-01-29,สกลนคร,0,0,0,0,0,0
1376,2020-01-29,สงขลา,0,0,0,0,0,0
1377,2020-01-29,สตูล,0,0,0,0,0,0
1378,2020-01-29,สมุทรปราการ,0,0,0,0,0,0
1379,2020-01-29,สมุทรสงคราม,0,0,0,0,0,0
1380,2020-01-29,สมุทรสาคร,0,0,0,0,0,0
1381,2020-01-29,สระบุรี,0,0,0,0,0,0
1382,2020-01-29,สระแก้ว,0,0,0,0,0,0
1383,2020-01-29,สิงห์บุรี,0,0,0,0,0,0
1384,2020-01-29,สุพรรณบุรี,0,0,0,0,0,0
1385,2020-01-29,สุราษฎร์ธานี,0,0,0,0,0,0
1386,2020-01-29,สุรินทร์,0,0,0,0,0,0
1387,2020-01-29,สุโขทัย,0,0,0,0,0,0
1388,2020-01-29,หนองคาย,0,0,0,0,0,0
1389,2020-01-29,หนองบัวลำภู,0,0,0,0,0,0
1390,2020-01-29,อำนาจเจริญ,0,0,0,0,0,0
1391,2020-01-29,อุดรธานี,0,0,0,0,0,0
1392,2020-01-29,อุตรดิตถ์,0,0,0,0,0,0
1393,2020-01-29,อุทัยธานี,0,0,0,0,0,0
1394,2020-01-29,อุบลราชธานี,0,0,0,0,0,0
1395,2020-01-29,อ่างทอง,0,0,0,0,0,0
1396,2020-01-29,เชียงราย,0,0,0,0,0,0
1397,2020-01-29,เชียงใหม่,0,0,0,0,0,0
1398,2020-01-29,เพชรบุรี,0,0,0,0,0,0
1399,2020-01-29,เพชรบูรณ์,0,0,0,0,0,0
1400,2020-01-29,เลย,0,0,0,0,0,0
1401,2020-01-29,แพร่,0,0,0,0,0,0
1402,2020-01-29,แม่ฮ่องสอน,0,0,0,0,0,0
1403,2020-01-29,ไม่ระบุ,0,0,0,0,0,0
1404,2020-01-30,กระบี่,0,0,0,0,0,0
1405,2020-01-30,กรุงเทพมหานคร,0,9,0,5,0,0
1406,2020-01-30,กาญจนบุรี,0,0,0,0,0,0
1407,2020-01-30,กาฬสินธุ์,0,0,0,0,0,0
1408,2020-01-30,กำแพงเพชร,0,0,0,0,0,0
1409,2020-01-30,ขอนแก่น,0,0,0,0,0,0
1410,2020-01-30,จันทบุรี,0,0,0,0,0,0
1411,2020-01-30,ฉะเชิงเทรา,0,0,0,0,0,0
1412,2020-01-30,ชลบุรี,0,0,0,0,0,0
1413,2020-01-30,ชัยนาท,0,0,0,0,0,0
1414,2020-01-30,ชัยภูมิ,0,0,0,0,0,0
1415,2020-01-30,ชุมพร,0,0,0,0,0,0
1416,2020-01-30,ตรัง,0,0,0,0,0,0
1417,2020-01-30,ตราด,0,0,0,0,0,0
1418,2020-01-30,ตาก,0,0,0,0,0,0
1419,2020-01-30,นครนายก,0,0,0,0,0,0
1420,2020-01-30,นครปฐม,0,1,0,0,0,0
1421,2020-01-30,นครพนม,0,0,0,0,0,0
1422,2020-01-30,นครราชสีมา,0,0,0,0,0,0
1423,2020-01-30,นครศรีธรรมราช,0,0,0,0,0,0
1424,2020-01-30,นครสวรรค์,0,0,0,0,0,0
1425,2020-01-30,นนทบุรี,0,2,0,0,0,0
1426,2020-01-30,นราธิวาส,0,0,0,0,0,0
1427,2020-01-30,น่าน,0,0,0,0,0,0
1428,2020-01-30,บึงกาฬ,0,0,0,0,0,0
1429,2020-01-30,บุรีรัมย์,0,0,0,0,0,0
1430,2020-01-30,ปทุมธานี,0,0,0,0,0,0
1431,2020-01-30,ประจวบคีรีขันธ์,0,1,0,1,0,0
1432,2020-01-30,ปราจีนบุรี,0,0,0,0,0,0
1433,2020-01-30,ปัตตานี,0,0,0,0,0,0
1434,2020-01-30,พระนครศรีอยุธยา,0,0,0,0,0,0
1435,2020-01-30,พะเยา,0,0,0,0,0,0
1436,2020-01-30,พังงา,0,0,0,0,0,0
1437,2020-01-30,พัทลุง,0,0,0,0,0,0
1438,2020-01-30,พิจิตร,0,0,0,0,0,0
1439,2020-01-30,พิษณุโลก,0,0,0,0,0,0
1440,2020-01-30,ภูเก็ต,0,1,0,0,0,0
1441,2020-01-30,มหาสารคาม,0,0,0,0,0,0
1442,2020-01-30,มุกดาหาร,0,0,0,0,0,0
1443,2020-01-30,ยะลา,0,0,0,0,0,0
1444,2020-01-30,ยโสธร,0,0,0,0,0,0
1445,2020-01-30,ระนอง,0,0,0,0,0,0
1446,2020-01-30,ระยอง,0,0,0,0,0,0
1447,2020-01-30,ราชบุรี,0,0,0,0,0,0
1448,2020-01-30,ร้อยเอ็ด,0,0,0,0,0,0
1449,2020-01-30,ลพบุรี,0,0,0,0,0,0
1450,2020-01-30,ลำปาง,0,0,0,0,0,0
1451,2020-01-30,ลำพูน,0,0,0,0,0,0
1452,2020-01-30,ศรีสะเกษ,0,0,0,0,0,0
1453,2020-01-30,สกลนคร,0,0,0,0,0,0
1454,2020-01-30,สงขลา,0,0,0,0,0,0
1455,2020-01-30,สตูล,0,0,0,0,0,0
1456,2020-01-30,สมุทรปราการ,0,0,0,0,0,0
1457,2020-01-30,สมุทรสงคราม,0,0,0,0,0,0
1458,2020-01-30,สมุทรสาคร,0,0,0,0,0,0
1459,2020-01-30,สระบุรี,0,0,0,0,0,0
1460,2020-01-30,สระแก้ว,0,0,0,0,0,0
1461,2020-01-30,สิงห์บุรี,0,0,0,0,0,0
1462,2020-01-30,สุพรรณบุรี,0,0,0,0,0,0
1463,2020-01-30,สุราษฎร์ธานี,0,0,0,0,0,0
1464,2020-01-30,สุรินทร์,0,0,0,0,0,0
1465,2020-01-30,สุโขทัย,0,0,0,0,0,0
1466,2020-01-30,หนองคาย,0,0,0,0,0,0
1467,2020-01-30,หนองบัวลำภู,0,0,0,0,0,0
1468,2020-01-30,อำนาจเจริญ,0,0,0,0,0,0
1469,2020-01-30,อุดรธานี,0,0,0,0,0,0
1470,2020-01-30,อุตรดิตถ์,0,0,0,0,0,0
1471,2020-01-30,อุทัยธานี,0,0,0,0,0,0
1472,2020-01-30,อุบลราชธานี,0,0,0,0,0,0
1473,2020-01-30,อ่างทอง,0,0,0,0,0,0
1474,2020-01-30,เชียงราย,0,0,0,0,0,0
1475,2020-01-30,เชียงใหม่,0,0,0,0,0,0
1476,2020-01-30,เพชรบุรี,0,0,0,0,0,0
1477,2020-01-30,เพชรบูรณ์,0,0,0,0,0,0
1478,2020-01-30,เลย,0,0,0,0,0,0
1479,2020-01-30,แพร่,0,0,0,0,0,0
1480,2020-01-30,แม่ฮ่องสอน,0,0,0,0,0,0
1481,2020-01-30,ไม่ระบุ,0,0,0,0,0,0
1482,2020-01-31,กระบี่,0,0,0,0,0,0
1483,2020-01-31,กรุงเทพมหานคร,4,13,1,6,0,0
1484,2020-01-31,กาญจนบุรี,0,0,0,0,0,0
1485,2020-01-31,กาฬสินธุ์,0,0,0,0,0,0
1486,2020-01-31,กำแพงเพชร,0,0,0,0,0,0
1487,2020-01-31,ขอนแก่น,0,0,0,0,0,0
1488,2020-01-31,จันทบุรี,0,0,0,0,0,0
1489,2020-01-31,ฉะเชิงเทรา,0,0,0,0,0,0
1490,2020-01-31,ชลบุรี,0,0,0,0,0,0
1491,2020-01-31,ชัยนาท,0,0,0,0,0,0
1492,2020-01-31,ชัยภูมิ,0,0,0,0,0,0
1493,2020-01-31,ชุมพร,0,0,0,0,0,0
1494,2020-01-31,ตรัง,0,0,0,0,0,0
1495,2020-01-31,ตราด,0,0,0,0,0,0
1496,2020-01-31,ตาก,0,0,0,0,0,0
1497,2020-01-31,นครนายก,0,0,0,0,0,0
1498,2020-01-31,นครปฐม,0,1,0,0,0,0
1499,2020-01-31,นครพนม,0,0,0,0,0,0
1500,2020-01-31,นครราชสีมา,0,0,0,0,0,0
1501,2020-01-31,นครศรีธรรมราช,0,0,0,0,0,0
1502,2020-01-31,นครสวรรค์,0,0,0,0,0,0
1503,2020-01-31,นนทบุรี,0,2,0,0,0,0
1504,2020-01-31,นราธิวาส,0,0,0,0,0,0
1505,2020-01-31,น่าน,0,0,0,0,0,0
1506,2020-01-31,บึงกาฬ,0,0,0,0,0,0
1507,2020-01-31,บุรีรัมย์,0,0,0,0,0,0
1508,2020-01-31,ปทุมธานี,0,0,0,0,0,0
1509,2020-01-31,ประจวบคีรีขันธ์,0,1,0,1,0,0
1510,2020-01-31,ปราจีนบุรี,0,0,0,0,0,0
1511,2020-01-31,ปัตตานี,0,0,0,0,0,0
1512,2020-01-31,พระนครศรีอยุธยา,0,0,0,0,0,0
1513,2020-01-31,พะเยา,0,0,0,0,0,0
1514,2020-01-31,พังงา,0,0,0,0,0,0
1515,2020-01-31,พัทลุง,0,0,0,0,0,0
1516,2020-01-31,พิจิตร,0,0,0,0,0,0
1517,2020-01-31,พิษณุโลก,0,0,0,0,0,0
1518,2020-01-31,ภูเก็ต,0,1,0,0,0,0
1519,2020-01-31,มหาสารคาม,0,0,0,0,0,0
1520,2020-01-31,มุกดาหาร,0,0,0,0,0,0
1521,2020-01-31,ยะลา,0,0,0,0,0,0
1522,2020-01-31,ยโสธร,0,0,0,0,0,0
1523,2020-01-31,ระนอง,0,0,0,0,0,0
1524,2020-01-31,ระยอง,0,0,0,0,0,0
1525,2020-01-31,ราชบุรี,0,0,0,0,0,0
1526,2020-01-31,ร้อยเอ็ด,0,0,0,0,0,0
1527,2020-01-31,ลพบุรี,0,0,0,0,0,0
1528,2020-01-31,ลำปาง,0,0,0,0,0,0
1529,2020-01-31,ลำพูน,0,0,0,0,0,0
1530,2020-01-31,ศรีสะเกษ,0,0,0,0,0,0
1531,2020-01-31,สกลนคร,0,0,0,0,0,0
1532,2020-01-31,สงขลา,0,0,0,0,0,0
1533,2020-01-31,สตูล,0,0,0,0,0,0
1534,2020-01-31,สมุทรปราการ,0,0,0,0,0,0
1535,2020-01-31,สมุทรสงคราม,0,0,0,0,0,0
1536,2020-01-31,สมุทรสาคร,0,0,0,0,0,0
1537,2020-01-31,สระบุรี,0,0,0,0,0,0
1538,2020-01-31,สระแก้ว,0,0,0,0,0,0
1539,2020-01-31,สิงห์บุรี,0,0,0,0,0,0
1540,2020-01-31,สุพรรณบุรี,0,0,0,0,0,0
1541,2020-01-31,สุราษฎร์ธานี,0,0,0,0,0,0
1542,2020-01-31,สุรินทร์,0,0,0,0,0,0
1543,2020-01-31,สุโขทัย,0,0,0,0,0,0
1544,2020-01-31,หนองคาย,0,0,0,0,0,0
1545,2020-01-31,หนองบัวลำภู,0,0,0,0,0,0
1546,2020-01-31,อำนาจเจริญ,0,0,0,0,0,0
1547,2020-01-31,อุดรธานี,0,0,0,0,0,0
1548,2020-01-31,อุตรดิตถ์,0,0,0,0,0,0
1549,2020-01-31,อุทัยธานี,0,0,0,0,0,0
1550,2020-01-31,อุบลราชธานี,0,0,0,0,0,0
1551,2020-01-31,อ่างทอง,0,0,0,0,0,0
1552,2020-01-31,เชียงราย,0,0,0,0,0,0
1553,2020-01-31,เชียงใหม่,1,1,0,0,0,0
1554,2020-01-31,เพชรบุรี,0,0,0,0,0,0
1555,2020-01-31,เพชรบูรณ์,0,0,0,0,0,0
1556,2020-01-31,เลย,0,0,0,0,0,0
1557,2020-01-31,แพร่,0,0,0,0,0,0
1558,2020-01-31,แม่ฮ่องสอน,0,0,0,0,0,0
1559,2020-01-31,ไม่ระบุ,0,0,0,0,0,0
1560,2020-02-01,กระบี่,0,0,0,0,0,0
1561,2020-02-01,กรุงเทพมหานคร,0,13,0,6,0,0
1562,2020-02-01,กาญจนบุรี,0,0,0,0,0,0
1563,2020-02-01,กาฬสินธุ์,0,0,0,0,0,0
1564,2020-02-01,กำแพงเพชร,0,0,0,0,0,0
1565,2020-02-01,ขอนแก่น,0,0,0,0,0,0
1566,2020-02-01,จันทบุรี,0,0,0,0,0,0
1567,2020-02-01,ฉะเชิงเทรา,0,0,0,0,0,0
1568,2020-02-01,ชลบุรี,0,0,0,0,0,0
1569,2020-02-01,ชัยนาท,0,0,0,0,0,0
1570,2020-02-01,ชัยภูมิ,0,0,0,0,0,0
1571,2020-02-01,ชุมพร,0,0,0,0,0,0
1572,2020-02-01,ตรัง,0,0,0,0,0,0
1573,2020-02-01,ตราด,0,0,0,0,0,0
1574,2020-02-01,ตาก,0,0,0,0,0,0
1575,2020-02-01,นครนายก,0,0,0,0,0,0
1576,2020-02-01,นครปฐม,0,1,0,0,0,0
1577,2020-02-01,นครพนม,0,0,0,0,0,0
1578,2020-02-01,นครราชสีมา,0,0,0,0,0,0
1579,2020-02-01,นครศรีธรรมราช,0,0,0,0,0,0
1580,2020-02-01,นครสวรรค์,0,0,0,0,0,0
1581,2020-02-01,นนทบุรี,0,2,0,0,0,0
1582,2020-02-01,นราธิวาส,0,0,0,0,0,0
1583,2020-02-01,น่าน,0,0,0,0,0,0
1584,2020-02-01,บึงกาฬ,0,0,0,0,0,0
1585,2020-02-01,บุรีรัมย์,0,0,0,0,0,0
1586,2020-02-01,ปทุมธานี,0,0,0,0,0,0
1587,2020-02-01,ประจวบคีรีขันธ์,0,1,0,1,0,0
1588,2020-02-01,ปราจีนบุรี,0,0,0,0,0,0
1589,2020-02-01,ปัตตานี,0,0,0,0,0,0
1590,2020-02-01,พระนครศรีอยุธยา,0,0,0,0,0,0
1591,2020-02-01,พะเยา,0,0,0,0,0,0
1592,2020-02-01,พังงา,0,0,0,0,0,0
1593,2020-02-01,พัทลุง,0,0,0,0,0,0
1594,2020-02-01,พิจิตร,0,0,0,0,0,0
1595,2020-02-01,พิษณุโลก,0,0,0,0,0,0
1596,2020-02-01,ภูเก็ต,0,1,0,0,0,0
1597,2020-02-01,มหาสารคาม,0,0,0,0,0,0
1598,2020-02-01,มุกดาหาร,0,0,0,0,0,0
1599,2020-02-01,ยะลา,0,0,0,0,0,0
1600,2020-02-01,ยโสธร,0,0,0,0,0,0
1601,2020-02-01,ระนอง,0,0,0,0,0,0
1602,2020-02-01,ระยอง,0,0,0,0,0,0
1603,2020-02-01,ราชบุรี,0,0,0,0,0,0
1604,2020-02-01,ร้อยเอ็ด,0,0,0,0,0,0
1605,2020-02-01,ลพบุรี,0,0,0,0,0,0
1606,2020-02-01,ลำปาง,0,0,0,0,0,0
1607,2020-02-01,ลำพูน,0,0,0,0,0,0
1608,2020-02-01,ศรีสะเกษ,0,0,0,0,0,0
